zip_group_to,day_of_week,days_req,n_success,n_failure,n,percentage,confidence_yes,confidence_no,decision,successRateTargetPct,n_success_aggregate,n_failure_aggregate,n_aggregate,percentage_aggregate,confidence_yes_aggregate,confidence_no_aggregate,decision_aggregate,successRateTargetPct_aggregate
836,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
837,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
837,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
837,Monday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
837,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
840,Monday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985
840,Tuesday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985
840,Monday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985
840,Tuesday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985
840,Monday,2,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,0,6,6,0.0,1.2800000000000093e-12,0.9999999999987202,no,0.98
840,Tuesday,2,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98,0,6,6,0.0,1.2800000000000093e-12,0.9999999999987202,no,0.98
840,Monday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,6,0,6,1.0,0.1318744667532801,0.86812553324672,defer,0.98
840,Tuesday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,6,0,6,1.0,0.1318744667532801,0.86812553324672,defer,0.98
850,Monday,0,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985
850,Tuesday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985
850,Monday,1,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985
850,Tuesday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985
850,Monday,2,1,4,5,0.2,1.8880000000000084e-08,0.9999999811200001,no,0.98,2,4,6,0.3333333333333333,6.497920000000028e-08,0.9999999350207998,no,0.98
850,Tuesday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,2,4,6,0.3333333333333333,6.497920000000028e-08,0.9999999350207998,no,0.98
850,Monday,3,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98,6,0,6,1.0,0.1318744667532801,0.86812553324672,defer,0.98
850,Tuesday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,6,0,6,1.0,0.1318744667532801,0.86812553324672,defer,0.98
851,Monday,0,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985
851,Monday,1,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985
851,Monday,2,0,3,3,0.0,1.6000000000000053e-07,0.9999998400000002,no,0.98,0,3,3,0.0,1.6000000000000053e-07,0.9999998400000002,no,0.98
851,Monday,3,3,0,3,1.0,0.07763184000000006,0.9223681600000001,defer,0.98,3,0,3,1.0,0.07763184000000006,0.9223681600000001,defer,0.98
852,Monday,0,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
852,Tuesday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
852,Monday,1,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
852,Tuesday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
852,Monday,2,0,3,3,0.0,1.6000000000000053e-07,0.9999998400000002,no,0.98,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98
852,Tuesday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98
852,Monday,3,3,0,3,1.0,0.07763184000000006,0.9223681600000001,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
852,Tuesday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
853,Monday,0,0,12,12,0.0,1.9461950683595057e-24,1.0000000000000004,no,0.985,0,24,24,0.0,2.52511682940453e-46,1.0000000000000009,no,0.985
853,Tuesday,0,0,8,8,0.0,3.844335937500182e-17,1.0000000000000004,no,0.985,0,24,24,0.0,2.52511682940453e-46,1.0000000000000009,no,0.985
853,Wednesday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,24,24,0.0,2.52511682940453e-46,1.0000000000000009,no,0.985
853,Monday,1,0,12,12,0.0,1.9461950683595057e-24,1.0000000000000004,no,0.985,0,24,24,0.0,2.52511682940453e-46,1.0000000000000009,no,0.985
853,Tuesday,1,0,8,8,0.0,3.844335937500182e-17,1.0000000000000004,no,0.985,0,24,24,0.0,2.52511682940453e-46,1.0000000000000009,no,0.985
853,Wednesday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,24,24,0.0,2.52511682940453e-46,1.0000000000000009,no,0.985
853,Monday,2,1,11,12,0.08333333333333333,5.2264960000000863e-20,1.0000000000000002,no,0.98,12,12,24,0.5,3.402324441527502e-16,0.9999999999999996,no,0.98
853,Tuesday,2,7,1,8,0.875,0.013114893805128725,0.9868851061948712,no,0.98,12,12,24,0.5,3.402324441527502e-16,0.9999999999999996,no,0.98
853,Wednesday,2,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,12,12,24,0.5,3.402324441527502e-16,0.9999999999999996,no,0.98
853,Monday,3,12,0,12,1.0,0.23097761073989614,0.769022389260104,defer,0.98,24,0,24,1.0,0.39653527022110346,0.603464729778897,defer,0.98
853,Tuesday,3,8,0,8,1.0,0.16625223786985024,0.8337477621301499,defer,0.98,24,0,24,1.0,0.39653527022110346,0.603464729778897,defer,0.98
853,Wednesday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,24,0,24,1.0,0.39653527022110346,0.603464729778897,defer,0.98
856,Monday,0,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985
856,Monday,1,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985
856,Monday,2,0,6,6,0.0,1.2800000000000093e-12,0.9999999999987202,no,0.98,0,6,6,0.0,1.2800000000000093e-12,0.9999999999987202,no,0.98
856,Monday,3,6,0,6,1.0,0.1318744667532801,0.86812553324672,defer,0.98,6,0,6,1.0,0.1318744667532801,0.86812553324672,defer,0.98
860,Monday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
860,Monday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
860,Monday,2,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98
860,Monday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
863,Monday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
863,Monday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
863,Monday,2,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98
863,Monday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
864,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
864,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
864,Monday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
864,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
870,Tuesday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
870,Tuesday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
870,Tuesday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
870,Tuesday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
871,Monday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,16,16,0.0,9.852612533570174e-32,1.0000000000000009,no,0.985
871,Tuesday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,16,16,0.0,9.852612533570174e-32,1.0000000000000009,no,0.985
871,Wednesday,0,0,8,8,0.0,3.844335937500182e-17,1.0000000000000004,no,0.985,0,16,16,0.0,9.852612533570174e-32,1.0000000000000009,no,0.985
871,Monday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,16,16,0.0,9.852612533570174e-32,1.0000000000000009,no,0.985
871,Tuesday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,16,16,0.0,9.852612533570174e-32,1.0000000000000009,no,0.985
871,Wednesday,1,0,8,8,0.0,3.844335937500182e-17,1.0000000000000004,no,0.985,0,16,16,0.0,9.852612533570174e-32,1.0000000000000009,no,0.985
871,Monday,2,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98,0,16,16,0.0,1.3107200000000366e-29,1.0000000000000004,no,0.98
871,Tuesday,2,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98,0,16,16,0.0,1.3107200000000366e-29,1.0000000000000004,no,0.98
871,Wednesday,2,0,8,8,0.0,5.120000000000055e-16,0.9999999999999996,no,0.98,0,16,16,0.0,1.3107200000000366e-29,1.0000000000000004,no,0.98
871,Monday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,16,0,16,1.0,0.29067823381935426,0.7093217661806459,defer,0.98
871,Tuesday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,16,0,16,1.0,0.29067823381935426,0.7093217661806459,defer,0.98
871,Wednesday,3,8,0,8,1.0,0.16625223786985024,0.8337477621301499,defer,0.98,16,0,16,1.0,0.29067823381935426,0.7093217661806459,defer,0.98
874,Monday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985
874,Wednesday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985
874,Monday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985
874,Wednesday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985
874,Monday,2,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98,0,6,6,0.0,1.2800000000000093e-12,0.9999999999987202,no,0.98
874,Wednesday,2,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,0,6,6,0.0,1.2800000000000093e-12,0.9999999999987202,no,0.98
874,Monday,3,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98,2,4,6,0.3333333333333333,6.497920000000028e-08,0.9999999350207998,no,0.98
874,Wednesday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,4,6,0.3333333333333333,6.497920000000028e-08,0.9999999350207998,no,0.98
875,Friday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985
875,Monday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985
875,Friday,1,4,0,4,1.0,0.07278349763437506,0.927216502365625,defer,0.985,4,2,6,0.6666666666666666,0.00011290426146914222,0.9998870957385307,no,0.985
875,Monday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,4,2,6,0.6666666666666666,0.00011290426146914222,0.9998870957385307,no,0.985
875,Friday,2,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,2,6,0.6666666666666666,0.0002635987392000006,0.9997364012607999,no,0.98
875,Monday,2,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,4,2,6,0.6666666666666666,0.0002635987392000006,0.9997364012607999,no,0.98
875,Friday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,6,0,6,1.0,0.1318744667532801,0.86812553324672,defer,0.98
875,Monday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,6,0,6,1.0,0.1318744667532801,0.86812553324672,defer,0.98
878,Monday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
878,Monday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
878,Monday,2,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98
878,Monday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
880,Monday,0,0,10,10,0.0,8.649755859375498e-21,1.0000000000000002,no,0.985,0,14,14,0.0,4.378938903808929e-28,1.0000000000000007,no,0.985
880,Tuesday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,14,14,0.0,4.378938903808929e-28,1.0000000000000007,no,0.985
880,Monday,1,0,10,10,0.0,8.649755859375498e-21,1.0000000000000002,no,0.985,0,14,14,0.0,4.378938903808929e-28,1.0000000000000007,no,0.985
880,Tuesday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,14,14,0.0,4.378938903808929e-28,1.0000000000000007,no,0.985
880,Monday,2,10,0,10,1.0,0.1992686492502042,0.8007313507497961,defer,0.98,14,0,14,1.0,0.2614308973545963,0.7385691026454041,defer,0.98
880,Tuesday,2,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,14,0,14,1.0,0.2614308973545963,0.7385691026454041,defer,0.98
880,Monday,3,10,0,10,1.0,0.1992686492502042,0.8007313507497961,defer,0.98,14,0,14,1.0,0.2614308973545963,0.7385691026454041,defer,0.98
880,Tuesday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,14,0,14,1.0,0.2614308973545963,0.7385691026454041,defer,0.98
881,Monday,0,4,6,10,0.4,5.348212684305225e-11,0.9999999999465178,no,0.985,4,7,11,0.36363636363636365,1.2023282553710295e-12,0.9999999999987976,no,0.985
881,Tuesday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,4,7,11,0.36363636363636365,1.2023282553710295e-12,0.9999999999987976,no,0.985
881,Monday,1,10,0,10,1.0,0.1531655143747441,0.8468344856252558,defer,0.985,11,0,11,1.0,0.16586803165912295,0.8341319683408769,defer,0.985
881,Tuesday,1,1,0,1,1.0,0.029775000000000017,0.9702249999999999,defer,0.985,11,0,11,1.0,0.16586803165912295,0.8341319683408769,defer,0.985
881,Monday,2,10,0,10,1.0,0.1992686492502042,0.8007313507497961,defer,0.98,11,0,11,1.0,0.21528327626520016,0.7847167237348001,defer,0.98
881,Tuesday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,11,0,11,1.0,0.21528327626520016,0.7847167237348001,defer,0.98
881,Monday,3,10,0,10,1.0,0.1992686492502042,0.8007313507497961,defer,0.98,11,0,11,1.0,0.21528327626520016,0.7847167237348001,defer,0.98
881,Tuesday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,11,0,11,1.0,0.21528327626520016,0.7847167237348001,defer,0.98
882,Monday,0,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985
882,Monday,1,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985
882,Monday,2,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98
882,Monday,3,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98
883,Tuesday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
883,Tuesday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
883,Tuesday,2,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
883,Tuesday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
890,Monday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
890,Monday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
890,Monday,2,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98
890,Monday,3,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98
891,Tuesday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
891,Tuesday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
891,Tuesday,2,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98
891,Tuesday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
895,Monday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
895,Monday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
895,Monday,2,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98
895,Monday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
898,Tuesday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
898,Tuesday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
898,Tuesday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
898,Tuesday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
900,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985
900,Tuesday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985
900,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985
900,Tuesday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985
900,Monday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,5,5,0.0,6.400000000000039e-11,0.9999999999360002,no,0.98
900,Tuesday,2,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98,0,5,5,0.0,6.400000000000039e-11,0.9999999999360002,no,0.98
900,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,4,5,0.2,1.8880000000000084e-08,0.9999999811200001,no,0.98
900,Tuesday,3,0,4,4,0.0,3.200000000000015e-09,0.9999999968000001,no,0.98,1,4,5,0.2,1.8880000000000084e-08,0.9999999811200001,no,0.98
902,Friday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985
902,Monday,0,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985
902,Friday,1,1,0,1,1.0,0.029775000000000017,0.9702249999999999,defer,0.985,1,6,7,0.14285714285714285,1.3489347656250497e-12,0.9999999999986511,no,0.985
902,Monday,1,0,6,6,0.0,1.7085937500000632e-13,0.9999999999998294,no,0.985,1,6,7,0.14285714285714285,1.3489347656250497e-12,0.9999999999986511,no,0.985
902,Friday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,2,5,7,0.2857142857142857,1.7310976000000101e-09,0.9999999982689024,no,0.98
902,Monday,2,1,5,6,0.16666666666666666,4.403200000000025e-10,0.9999999995596802,no,0.98,2,5,7,0.2857142857142857,1.7310976000000101e-09,0.9999999982689024,no,0.98
902,Friday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98
902,Monday,3,6,0,6,1.0,0.1318744667532801,0.86812553324672,defer,0.98,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98
904,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
904,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
904,Monday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
904,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
905,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
905,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
905,Monday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
905,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
906,Monday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
906,Monday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
906,Monday,2,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98
906,Monday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
907,Monday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
907,Monday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
907,Monday,2,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98
907,Monday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
913,Monday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
913,Monday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
913,Monday,2,1,3,4,0.25,7.872000000000026e-07,0.9999992128,no,0.98,1,3,4,0.25,7.872000000000026e-07,0.9999992128,no,0.98
913,Monday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
